"    
                            典藏家大廈管理委員會
                            
                        ","
電話  02-2938-3771
                    
                        地址  台北市文山區忠順街一段48巷5弄10號1樓
                    
                        瀏覽  864
                        
"
"    
                            典藏大直大廈管理委員會
                            
                        ","
電話  02-2532-0713
                    
                        地址  台北市中山區明水路397巷7弄59號1樓
                    
                        瀏覽  410
                        
"
"    
                            六福西門大樓管理委員會
                            
                        ","
電話  02-2381-8427
                    
                        地址  台北市萬華區漢口街二段54號
                    
                        瀏覽  848
                        
"
"    
                            六福松江大廈管理委員會
                            
                        ","
電話  02-2506-0558
                    
                        地址  台北市中山區長春路172號1樓
                    
                        瀏覽  361
                        
"
"    
                            公館新館大廈管理委員會
                            
                        ","
電話  02-2364-5558
                    
                        地址  台北市中正區汀州路三段160巷4號之5,1樓
                    
                        瀏覽  470
                        
"
"    
                            公園賞社區管理委員會
                            
                        ","
電話  02-2790-4502
                    
                        地址  台北市內湖區行善路333巷68號8樓
                    
                        瀏覽  1044
                        
"
"    
                            公園大廈管理委員會
                            
                        ","
電話  02-2362-0400
                    
                        地址  台北市大安區和平東路二段16號1樓
                    
                        瀏覽  166
                        
"
"    
                            公園大廈服務台
                            
                        ","
電話  02-2892-6328
                    
                        地址  台北市北投區中山路1號之6,1樓
                    
                        瀏覽  232
                        
"
"    
                            八德大樓管理委員會
                            
                        ","
電話  02-2771-0437
                    
                        地址  台北市中山區八德路二段232號B2樓
                    
                        瀏覽  694
                        
"
"    
                            八十里社區管理委員會
                            
                        ","
電話  02-2392-3080
                    
                        地址  台北市大安區和平東路一段185號1樓
                    
                        瀏覽  640
                        
"
"    
                            全家福大樓管理委員會
                            
                        ","
電話  02-2558-1652
                    
                        地址  台北市大同區南京西路165號1樓
                    
                        瀏覽  186
                        
"
"    
                            克麗斯町大廈管理委員會
                            
                        ","
電話  02-2935-7352
                    
                        地址  台北市文山區景文街1號
                    
                        瀏覽  347
                        
"
"    
                            光復大樓聯合管理委員會
                            
                        ","
電話  02-2721-9745
                    
                        地址  台北市大安區忠孝東路四段320號1樓
                    
                        瀏覽  402
                        
"
"    
                            光復大樓管理處
                            
                        ","
電話  02-2767-1383
                    
                        地址  台北市松山區光復南路35號
                    
                        瀏覽  592
                        
"
"    
                            光復大樓住宅管理委員會
                            
                        ","
電話  02-2751-7592
                    
                        地址  台北市大安區忠孝東路四段322號
                    
                        瀏覽  239
                        
"
"    
                            光復大樓住宅管理委員會
                            
                        ","
電話  02-2751-9520
                    
                        地址  台北市大安區忠孝東路四段312號1樓
                    
                        瀏覽  299
                        
"
"    
                            光復大廈管理委員會
                            
                        ","
電話  02-2752-1127
                    
                        地址  台北市大安區光復南路242號1樓
                    
                        瀏覽  491
                        
"
"    
                            兆璞之歌管理委員會
                            
                        ","
電話  02-2937-9978
                    
                        地址  台北市文山區木柵路一段357號
                    
                        瀏覽  342
                        
"
"    
                            兄弟廣場大廈管理委員會
                            
                        ","
電話  02-2545-4401
                    
                        地址  台北市松山區南京東路四段77號1樓
                    
                        瀏覽  541
                        
"
"    
                            元貿大樓管理顧問有限公司
                            
                        ","
電話  02-2528-5500
                    
                        地址  台北市松山區八德路四段245巷32弄49號1樓
                    
                        瀏覽  540
                        
"
"    
                            元寶大廈管理委員會
                            
                        ","
電話  02-2735-4966
                    
                        地址  台北市大安區基隆路二段258號1樓
                    
                        瀏覽  317
                        
"
"    
                            儷舍大廈管理委員會
                            
                        ","
電話  02-2707-0017
                    
                        地址  台北市大安區四維路14巷15號1樓
                    
                        瀏覽  393
                        
"
"    
                            儷園大廈管理委員會
                            
                        ","
電話  02-2733-8664
                    
                        地址  台北市大安區基隆路二段142號1樓
                    
                        瀏覽  285
                        
"
"    
                            歐艾斯公寓大廈管理維護股份有限公司
                            
                        ","
電話  02-2831-6775
                    
                        地址  台北市士林區文昌路95號B3樓
                    
                        瀏覽  240
                        
"
"    
                            優勢領航企業總部管理委員會
                            
                        ","
電話  02-2792-2504
                    
                        地址  台北市內湖區新湖二路128號
                    
                        瀏覽  1176
                        
"
"    
                            億大實業大樓管理委員會
                            
                        ","
電話  02-2701-2835
                    
                        地址  台北市大安區復興南路二段45號1樓
                    
                        瀏覽  294
                        
"
"    
                            僑福花園大廈住戶管理委員會
                            
                        ","
電話  02-2784-5933
                    
                        地址  台北市大安區信義路四段205號
                    
                        瀏覽  345
                        
"
"    
                            僑福花園大廈住戶管理委員會
                            
                        ","
電話  02-2703-5845
                    
                        地址  台北市大安區信義路四段207號1樓
                    
                        瀏覽  148
                        
"
"    
                            僑福新隍A務部
                            
                        ","
電話  02-2769-0710
                    
                        地址  台北市松山區健康路170號1樓
                    
                        瀏覽  181
                        
"
"    
                            僑福新村管理委員會
                            
                        ","
電話  02-2766-9587
                    
                        地址  台北市松山區健康路170號1樓
                    
                        瀏覽  1024
                        
"
"    
                            僑泰財經首席管委會
                            
                        ","
電話  02-2759-5199
                    
                        地址  台北市信義區松德路171號
                    
                        瀏覽  310
                        
"
"    
                            僑樂公寓大廈管理維護股份有限公司
                            
                        ","
電話  02-2739-3489
                    
                        地址  台北市信義區基隆路二段109號
                    
                        瀏覽  222
                        
"
"    
                            僑安通商大樓管理委員會
                            
                        ","
電話  02-2506-4498
                    
                        地址  台北市中山區南京東路二段132號
                    
                        瀏覽  709
                        
"
"    
                            僑大聯合廣場(甲棟住戶管理委員會)
                            
                        ","
電話  02-2504-1465
                    
                        地址  台北市中山區民權東路三段56號1樓
                    
                        瀏覽  725
                        
"
"    
                            僑大聯合廣場(管理委員會)
                            
                        ","
電話  02-2505-3138
                    
                        地址  台北市中山區民權東路三段58號1樓
                    
                        瀏覽  485
                        
"
"    
                            傳家堡公寓大廈管理委員會
                            
                        ","
電話  02-2596-6957
                    
                        地址  台北市大同區重慶北路三段96號1樓
                    
                        瀏覽  344
                        
"
"    
                            傑仕堡大廈管理委員會(警衛室)
                            
                        ","
電話  02-2876-8798
                    
                        地址  台北市士林區中山北路六段728巷16號1樓警衛室
                    
                        瀏覽  334
                        
"
"    
                            健安新城Ｅ區管理委員會
                            
                        ","
電話  02-2528-7483
                    
                        地址  台北市松山區三民路35巷1號1樓
                    
                        瀏覽  742
                        
"
"    
                            健安新城Ａ區管理委員會
                            
                        ","
電話  02-8787-9087
                    
                        地址  台北市松山區三民路43巷8號1樓
                    
                        瀏覽  1760
                        
"
"    
                            偉盟工業大樓管理委員會
                            
                        ","
電話  02-8791-0458
                    
                        地址  台北市內湖區行忠路57號
                    
                        瀏覽  320
                        
"
"    
                            偉成大樓管理委員會
                            
                        ","
電話  02-2516-9845
                    
                        地址  台北市中山區南京東路二段125號B2樓
                    
                        瀏覽  792
                        
"
"    
                            倚虹園大廈管理委員會
                            
                        ","
電話  02-2717-2993
                    
                        地址  台北市松山區富錦街2號
                    
                        瀏覽  377
                        
"
"    
                            信豐利大樓管理委員會
                            
                        ","
電話  02-2707-1310
                    
                        地址  台北市大安區信義路四段303號1樓
                    
                        瀏覽  1113
                        
"
"    
                            信義龍門社區管理委員會
                            
                        ","
電話  02-2727-0119
                    
                        地址  台北市信義區福德街137巷10弄2號
                    
                        瀏覽  1227
                        
"
"    
                            信義香榭社區管理委員會
                            
                        ","
電話  02-2345-2933
                    
                        地址  台北市信義區信義路五段127號
                    
                        瀏覽  280
                        
"
"    
                            信義首都大廈管理委員會
                            
                        ","
電話  02-2700-6658
                    
                        地址  台北市大安區信義路四段339號1樓
                    
                        瀏覽  513
                        
"
"    
                            信義雙璽管理委員會
                            
                        ","
電話  02-2393-9881
                    
                        地址  台北市中正區信義路二段135號1樓
                    
                        瀏覽  528
                        
"
"    
                            信義雙星大廈管理委員會
                            
                        ","
電話  02-2758-7710
                    
                        地址  台北市信義區松德路200巷7號B1樓
                    
                        瀏覽  744
                        
"
"    
                            信義雅翠Ａ區管理委員會
                            
                        ","
電話  02-2758-8432
                    
                        地址  台北市信義區松勇路53巷8號1樓
                    
                        瀏覽  222
                        
"
"    
                            信義財經大廈管理委員會
                            
                        ","
電話  02-2723-7333
                    
                        地址  台北市信義區信義路四段401號1樓
                    
                        瀏覽  532
                        
"
"    
                            信義臻品管理委員會
                            
                        ","
電話  02-2654-7893
                    
                        地址  台北市南港區成福路171巷22弄3號1樓
                    
                        瀏覽  479
                        
"
"    
                            信義美學大樓管理委員會
                            
                        ","
電話  02-2397-9638
                    
                        地址  台北市大安區信義路二段52號1樓
                    
                        瀏覽  782
                        
"
"    
                            信義晶華華廈管理委員會
                            
                        ","
電話  02-2736-0078
                    
                        地址  台北市信義區富陽街33號1樓
                    
                        瀏覽  443
                        
"
"    
                            信義旺族公寓大廈管理委員會
                            
                        ","
電話  02-2785-6469
                    
                        地址  台北市南港區玉成街38巷6號之12
                    
                        瀏覽  286
                        
"
"    
                            信義富鼎社區管理委員會(中控室)
                            
                        ","
電話  02-2758-5209
                    
                        地址  台北市信義區松平路89號1樓中控室
                    
                        瀏覽  698
                        
"
"    
                            信義大廈管理委員會
                            
                        ","
電話  02-2707-0104
                    
                        地址  台北市大安區信義路三段43號1樓
                    
                        瀏覽  421
                        
"
"    
                            信義大廈管理委員會
                            
                        ","
電話  02-2707-3001
                    
                        地址  台北市大安區信義路四段58號
                    
                        瀏覽  264
                        
"
"    
                            信義吉星大廈管理委員會
                            
                        ","
電話  02-2701-6572
                    
                        地址  台北市大安區信義路四段341號1樓
                    
                        瀏覽  532
                        
"
"    
                            信愛大廈管理委員會
                            
                        ","
電話  02-2703-2674
                    
                        地址  台北市大安區安和路一段112巷1號1樓
                    
                        瀏覽  330
                        
"
"    
                            信愛大廈管理委員會
                            
                        ","
電話  02-2704-2431
                    
                        地址  台北市大安區安和路一段108號1樓
                    
                        瀏覽  268
                        
"
"    
                            信實公寓大廈管理維護股份有限公司
                            
                        ","
電話  02-2579-3636
                    
                        地址  台北市松山區南京東路四段2號
                    
                        瀏覽  310
                        
"
"    
                            信友大廈管理委員會
                            
                        ","
電話  02-2732-5558
                    
                        地址  台北市大安區復興南路二段290號1樓
                    
                        瀏覽  312
                        
"
"    
                            保強卡第兒大樓
                            
                        ","
電話  02-8369-2650
                    
                        地址  台北市大安區羅斯福路三段177號1樓
                    
                        瀏覽  298
                        
"
"    
                            保富通商大樓管理委員會
                            
                        ","
電話  02-2712-7884
                    
                        地址  台北市松山區復興北路369號1樓
                    
                        瀏覽  366
                        
"
"    
                            保富萬商大樓管理委員會
                            
                        ","
電話  02-2507-4006
                    
                        地址  台北市中山區復興北路420號
                    
                        瀏覽  218
                        
"
"    
                            保富環宇敦南名廈住戶管理委員會
                            
                        ","
電話  02-2704-0348
                    
                        地址  台北市大安區敦化南路二段63巷7號1樓
                    
                        瀏覽  381
                        
"
"    
                            保富仁愛大廈住戶聯誼會
                            
                        ","
電話  02-2752-6300
                    
                        地址  台北市大安區仁愛路三段31巷3號之1,1樓
                    
                        瀏覽  260
                        
"
"    
                            保固聯合大廈管理委員會
                            
                        ","
電話  02-2765-4714
                    
                        地址  台北市信義區忠孝東路四段553巷16弄1號之2
                    
                        瀏覽  394
                        
"
"    
                            保固大廈管理委員會
                            
                        ","
電話  02-2367-9836
                    
                        地址  台北市中正區羅斯福路三段100號1樓
                    
                        瀏覽  554
                        
"
"    
                            保固大廈ＢＣ區管理委員會
                            
                        ","
電話  02-8369-3644
                    
                        地址  台北市中正區羅斯福路三段100號12樓
                    
                        瀏覽  194
                        
"
"    
                            來來門第大廈管理委員會服務台
                            
                        ","
電話  02-2394-3054
                    
                        地址  台北市中正區紹興北街23號1樓
                    
                        瀏覽  345
                        
"
"    
                            來來忠孝大樓管理委員會
                            
                        ","
電話  02-2341-9061
                    
                        地址  台北市中正區新生南路一段6號1樓
                    
                        瀏覽  295
                        
"
"    
                            佳華建設合麗大樓管理委員會
                            
                        ","
電話  02-2747-0949
                    
                        地址  台北市松山區光復南路65號1樓
                    
                        瀏覽  528
                        
"
"    
                            佳昌大廈管理委員會
                            
                        ","
電話  02-2562-7168
                    
                        地址  台北市中山區林森北路472號2樓
                    
                        瀏覽  537
                        
"
"    
                            佳德住屋管理委員會
                            
                        ","
電話  02-2709-7489
                    
                        地址  台北市大安區和平東路二段163號1樓
                    
                        瀏覽  467
                        
"
"    
                            佳儷寶大樓管理委員會
                            
                        ","
電話  02-2585-3194
                    
                        地址  台北市中山區新生北路三段82巷2號
                    
                        瀏覽  490
                        
"
"    
                            佛羅倫斯公寓大廈管理委員會
                            
                        ","
電話  02-2634-2477
                    
                        地址  台北市內湖區金湖路368號1樓
                    
                        瀏覽  210
                        
"
"    
                            伯爵雙星海王大廈管理委員會
                            
                        ","
電話  02-2731-1472
                    
                        地址  台北市中山區龍江路71巷1號之B2
                    
                        瀏覽  369
                        
"
"    
                            伯奏大廈福利委員會
                            
                        ","
電話  02-2305-5736
                    
                        地址  台北市中正區寧波西街99-1號1樓
                    
                        瀏覽  364
                        
"
"    
                            伊勢丹公寓大廈管理委員會
                            
                        ","
電話  02-2935-7291
                    
                        地址  台北市文山區景興路262號
                    
                        瀏覽  411
                        
"
"    
                            企業大樓管理處
                            
                        ","
電話  02-2592-8184
                    
                        地址  台北市中山區中山北路三段54號之2
                    
                        瀏覽  276
                        
"
"    
                            仰德華廈管理委員會
                            
                        ","
電話  02-2834-8681
                    
                        地址  台北市士林區忠誠路二段12號
                    
                        瀏覽  400
                        
"
"    
                            仰德大道華廈管理委員會
                            
                        ","
電話  02-2861-7924
                    
                        地址  台北市士林區格致路20巷29號
                    
                        瀏覽  216
                        
"
"    
                            仰德大樓管理委員會
                            
                        ","
電話  02-2395-1570
                    
                        地址  台北市中正區南海路1號14樓
                    
                        瀏覽  1329
                        
"
"    
                            仰德大樓管理委員會(電氣室)
                            
                        ","
電話  02-2393-1092
                    
                        地址  台北市中正區羅斯福路一段6號
                    
                        瀏覽  819
                        
"
"    
                            仰德大廈管理委員會
                            
                        ","
電話  02-2892-7567
                    
                        地址  台北市北投區中央北路一段180巷1號1樓
                    
                        瀏覽  388
                        
"
"    
                            仰德大廈管理委員會
                            
                        ","
電話  02-2749-3777
                    
                        地址  台北市信義區基隆路一段127號1樓
                    
                        瀏覽  287
                        
"
"    
                            仰德大廈管理委員會
                            
                        ","
電話  02-2396-8207
                    
                        地址  台北市大安區信義路二段28號1樓
                    
                        瀏覽  358
                        
"
"    
                            代官山社區管理委員會
                            
                        ","
電話  02-8502-2502
                    
                        地址  台北市中山區明水路480號1樓
                    
                        瀏覽  501
                        
"
"    
                            捷正公寓大廈管理維護股份有限公司
                            
                        ","
電話  02-2789-1429
                    
                        地址  台北市南港區三重路67巷1號
                    
                        瀏覽  260
                        
"
"    
                            介德園管理委員會
                            
                        ","
電話  02-2831-1915
                    
                        地址  台北市士林區忠誠路二段21巷31號之4
                    
                        瀏覽  222
                        
"
"    
                            仁普名門大廈管理委員會
                            
                        ","
電話  02-2760-6028
                    
                        地址  台北市松山區健康路162號1樓
                    
                        瀏覽  195
                        
"
"    
                            仁愛龍邸管理委員會
                            
                        ","
電話  02-2321-2192
                    
                        地址  台北市中正區臨沂街29巷1號1樓
                    
                        瀏覽  324
                        
"
"    
                            仁愛福華大樓管理委員會
                            
                        ","
電話  02-2705-7686
                    
                        地址  台北市大安區信義路三段157巷20號1樓
                    
                        瀏覽  560
                        
"
"    
                            仁愛民生大廈管理委員會
                            
                        ","
電話  02-2765-7448
                    
                        地址  台北市松山區民生東路五段212巷1號1樓
                    
                        瀏覽  281
                        
"
"    
                            仁愛新第大廈管理委員會
                            
                        ","
電話  02-3322-5963
                    
                        地址  台北市中正區連雲街6巷8號
                    
                        瀏覽  384
                        
"
"    
                            仁愛新城己區管理委員會
                            
                        ","
電話  02-2356-0930
                    
                        地址  台北市中正區仁愛路一段39號B1樓
                    
                        瀏覽  1157
                        
"
"    
                            仁愛新城乙基地管理委員會
                            
                        ","
電話  02-2397-9971
                    
                        地址  台北市中正區杭州南路一段14巷2弄5號B1樓
                    
                        瀏覽  932
                        
"
"    
                            仁愛御璽公寓大廈管理委員會
                            
                        ","
電話  02-2343-2772
                    
                        地址  台北市中正區仁愛路二段91巷7號
                    
                        瀏覽  318
                        
"
"    
                            仁愛御品大樓管理委員會
                            
                        ","
電話  02-2723-1852
                    
                        地址  台北市信義區光復南路415巷2號1樓
                    
                        瀏覽  230
                        
"
"    
                            仁愛大廈管理委員會
                            
                        ","
電話  02-2751-8933
                    
                        地址  台北市大安區仁愛路四段37號
                    
                        瀏覽  277
                        
"
"    
                            仁愛名邸管理委員會
                            
                        ","
電話  02-2702-6762
                    
                        地址  台北市大安區安和路一段67號
                    
                        瀏覽  238
                        
"
"    
                            仁愛仕隱公寓大廈管理委員會
                            
                        ","
電話  02-2391-1550
                    
                        地址  台北市中正區仁愛路二段14巷2號1樓
                    
                        瀏覽  285
                        
"
"    
                            仁愛ＬＡＶＩＥ社區管理委員會
                            
                        ","
電話  02-2341-6483
                    
                        地址  台北市中正區仁愛路二段9巷17號
                    
                        瀏覽  298
                        
"
"    
                            仁愛ＧＡＲＤＥＮ社區管理委員會
                            
                        ","
電話  02-2396-4772
                    
                        地址  台北市中正區仁愛路二段65巷1弄7號1樓
                    
                        瀏覽  265
                        
"
"    
                            仁和大廈Ｂ棟管理委員會
                            
                        ","
電話  02-2772-9953
                    
                        地址  台北市大安區仁愛路四段145號B棟1樓
                    
                        瀏覽  338
                        
"
"    
                            仁和大廈Ａ棟管理委員會
                            
                        ","
電話  02-2781-3525
                    
                        地址  台北市大安區安和路一段55號1樓
                    
                        瀏覽  707
                        
"
"    
                            仁仁大廈管理委員會
                            
                        ","
電話  02-2771-8343
                    
                        地址  台北市大安區仁愛路三段29號
                    
                        瀏覽  308
                        
"
"    
                            京都高宿公寓大廈管理委員會
                            
                        ","
電話  02-2302-3252
                    
                        地址  台北市萬華區西園路一段150號
                    
                        瀏覽  429
                        
"
"    
                            京華苑管理委員會
                            
                        ","
電話  02-2397-4575
                    
                        地址  台北市大安區信義路二段118號
                    
                        瀏覽  220
                        
"
"    
                            京華富邑大廈管理委員會
                            
                        ","
電話  02-2742-2059
                    
                        地址  台北市松山區八德路四段24號1樓
                    
                        瀏覽  230
                        
"
"    
                            京華大廈管理委員會
                            
                        ","
電話  02-2593-2350
                    
                        地址  台北市中山區民權東路二段9號1樓
                    
                        瀏覽  331
                        
"
"    
                            亞青忠孝大廈管理委員會
                            
                        ","
電話  02-2731-4182
                    
                        地址  台北市大安區忠孝東路三段96號1樓
                    
                        瀏覽  339
                        
"
"    
                            亞都頂客大廈管理委員會
                            
                        ","
電話  02-2592-6335
                    
                        地址  台北市中山區吉林路411號1樓
                    
                        瀏覽  212
                        
"
"    
                            亞都世界大廈業主自治管理委員會
                            
                        ","
電話  02-2563-5398
                    
                        地址  台北市中山區民權東路二段26號
                    
                        瀏覽  331
                        
"
"    
                            亞細亞通商大樓管理委員會
                            
                        ","
電話  02-2752-3414
                    
                        地址  台北市松山區復興北路1號1樓
                    
                        瀏覽  835
                        
"
"    
                            亞瑪森花園社區管理委員會
                            
                        ","
電話  02-2788-5925
                    
                        地址  台北市南港區向陽路162巷75號1樓
                    
                        瀏覽  612
                        
"
"    
                            亞瑟王公寓大廈管理委員會
                            
                        ","
電話  02-2634-0428
                    
                        地址  台北市內湖區民權東路六段491號1樓
                    
                        瀏覽  540
                        
"
"    
                            亞洲觀光廈管理委員會
                            
                        ","
電話  02-2564-1570
                    
                        地址  台北市中山區長春路62號1樓
                    
                        瀏覽  288
                        
"
"    
                            亞洲廣場大樓管理委員會
                            
                        ","
電話  02-2311-4647
                    
                        地址  台北市中正區忠孝西路一段50號22樓19室
                    
                        瀏覽  2226
                        
"
"    
                            亞洲天母別墅臨時管理委員會
                            
                        ","
電話  02-2871-2560
                    
                        地址  台北市北投區行義路120號1樓
                    
                        瀏覽  224
                        
"
"    
                            亞洲企業中心大樓管理委員會
                            
                        ","
電話  02-2717-1871
                    
                        地址  台北市松山區民權東路三段142號1樓
                    
                        瀏覽  292
                        
"
"    
                            亞洲仁愛大廈管理委員會
                            
                        ","
電話  02-2773-1039
                    
                        地址  台北市大安區仁愛路四段77號1樓
                    
                        瀏覽  221
                        
"
"    
                            亞東大樓管理委員會
                            
                        ","
電話  02-2777-1825
                    
                        地址  台北市大安區忠孝東路四段153號1樓
                    
                        瀏覽  166
                        
"
"    
                            亞太財星大廈管理委員會
                            
                        ","
電話  02-2388-7377
                    
                        地址  台北市萬華區中華路一段68號1樓
                    
                        瀏覽  398
                        
"
"    
                            五洲辦公大廈服務處
                            
                        ","
電話  02-2562-9881
                    
                        地址  台北市中山區松江路220號1樓
                    
                        瀏覽  329
                        
"
"    
                            五大商業大樓管理委員會
                            
                        ","
電話  02-2591-7952
                    
                        地址  台北市中山區中山北路三段32號
                    
                        瀏覽  621
                        
"
"    
                            二十七街金大廈管理委員會
                            
                        ","
電話  02-2581-4466
                    
                        地址  台北市中山區南京東路一段1巷5號
                    
                        瀏覽  286
                        
"
"    
                            二ＯＯ一信義計畫廣場管理委員會
                            
                        ","
電話  02-2729-2145
                    
                        地址  台北市信義區松德路180巷8號1樓
                    
                        瀏覽  338
                        
"
"    
                            九龍聯合大廈管理委員會
                            
                        ","
電話  02-2704-0843
                    
                        地址  台北市大安區敦化南路二段5號1樓
                    
                        瀏覽  462
                        
"
"    
                            九龍大廈管理委員會
                            
                        ","
電話  02-2761-4456
                    
                        地址  台北市松山區三民路108號
                    
                        瀏覽  518
                        
"
"    
                            九鼎大廈管理委員會
                            
                        ","
電話  02-2768-6627
                    
                        地址  台北市松山區三民路9號
                    
                        瀏覽  395
                        
"
"    
                            鈺璽若白管理委員會
                            
                        ","
電話  02-2821-9062
                    
                        地址  台北市北投區明德路267巷10號1樓
                    
                        瀏覽  319
                        
"
